7.1856454801e-01 4.7461296345e-01 1.5967230904e+00
3.2515257753e-02 4.5673208532e-01 1.2303997644e+00
1.7832368567e-01 9.5247392869e-01 8.4853577362e-01
4.2556002983e-01 8.3146818535e-01 9.5122889839e-01
1.8415030119e-01 6.1003219455e-02 8.6466184833e-01
4.3408095205e-01 6.9943682193e-01 6.0920656910e-05
2.9698169840e-01 8.6363333308e-01 1.3197965569e+00
8.0406268125e-01 9.8198780899e-01 5.1126407567e-05
5.0191523262e-01 7.9060367920e-01 5.9341089624e-01
6.2986315147e-01 7.4049611299e-01 9.6403432809e-01
2.6426729845e-01 8.7066677799e-01 3.8670074030e-05
1.9406358612e-01 4.5749231871e-01 6.9411954659e-06
2.6105927702e-01 8.9429622306e-01 4.2231892493e-06
2.0775571528e-02 5.8571842949e-01 1.7071501873e+00
9.0112732579e-01 8.7965479994e-01 9.1635244567e-06
3.0954440843e-01 5.3812135702e-01 1.4890170969e-05
1.4873517115e-01 5.6494043528e-01 1.5448431900e-05
6.0353317001e-01 6.9700599622e-01 4.3383451093e-05
6.0824258645e-01 8.8908456170e-01 1.0246332915e+00
4.3000612423e-01 4.2864394706e-01 8.1281158996e-01
6.2120364718e-01 5.8923531379e-01 9.8753936389e-01
8.3059944018e-01 6.0658224050e-01 8.8139635209e-05
3.2099013409e-01 4.1903451185e-01 5.2764891802e-05
4.6855187409e-01 8.4444929990e-01 1.6858884359e+00
1.4238036536e-01 7.0982205927e-01 2.1656268435e-05
5.6286541289e-01 3.2364538342e-01 1.4418174798e+00
6.3128725755e-01 1.4185709642e-01 7.0598721293e-05
8.5647230526e-02 4.2897881338e-01 5.8046274503e-01
7.3510637806e-02 9.5087522096e-01 3.9145429524e-05
9.9732031429e-01 5.3878351991e-01 1.9288355532e-05
7.2521118996e-01 3.8206374289e-01 2.2553689361e-05
1.2877508853e-01 4.1108079106e-01 7.0182056735e-05
5.2664390346e-01 3.9489421474e-01 6.4506249908e-05
7.9108904633e-01 4.6273226815e-01 9.3777004351e-01
4.1135280480e-01 9.6604719129e-01 1.8010154716e-05
3.6824487183e-01 3.2878060303e-01 4.7714638964e-05
4.8742577907e-01 5.7844061651e-01 1.9152206947e-06
9.8792219027e-01 7.2761218195e-01 4.6270618955e-01
9.3450019317e-01 9.2258026376e-01 6.7789071447e-05
6.7452250118e-01 8.7772255404e-01 2.1005516111e-05
3.8658749614e-01 1.7870071239e-01 1.3843749196e+00
4.4633095812e-01 4.8483516563e-01 2.8581543305e-05
5.3390208247e-01 3.0559585078e-01 8.8568079758e-01
5.1693523254e-01 9.5318270192e-01 1.0490362800e-05
6.3047073165e-02 5.4902233214e-02 2.2558727578e-05
4.5963276967e-01 3.7416068975e-03 9.3477191155e-01
7.8586625013e-01 2.0815270345e-01 1.3118210239e-06
7.6948334920e-01 1.7391950073e-01 1.1168037334e+00
1.2112778974e-01 9.5730795914e-01 3.9967886804e-05
7.3423748686e-01 6.2434218776e-01 1.0328107230e+00
2.6339179060e-01 2.9429677594e-01 3.2889375728e-06
2.7157391924e-01 6.5155775905e-01 2.7355854043e-05
3.5280525456e-01 3.4249251824e-01 2.4416846999e-07
8.6857202029e-01 7.9401364581e-01 3.5653016910e-05
8.0225436366e-01 8.4783732249e-01 4.6007700840e-01
7.8603931504e-01 1.8796610880e-01 5.3149188118e-05
1.1369481864e-01 4.1646480099e-01 6.5650366412e-05
9.1256278879e-01 1.6960261899e-01 9.9220510185e-06
1.2148029992e-01 3.8010916346e-01 7.6900790036e-01
5.1002472969e-01 8.1124071926e-01 2.8971783439e-05
8.2222196897e-01 1.8409424489e-01 1.3901219483e-05
5.6610778591e-02 9.2641841691e-01 1.8883074679e+00
3.1181675839e-01 4.5691816133e-01 8.2696344082e-05
7.5436574325e-01 4.7292802485e-01 1.8930491315e-06
3.9293863833e-01 8.0814140835e-01 5.5331144346e-01
2.6395821457e-01 3.3847957763e-01 5.5530225872e-01
8.3862330394e-01 2.7225576287e-01 4.5833972173e-05
6.3612800636e-01 5.1291922634e-01 4.2182407824e-01
6.1542824346e-01 5.9795062146e-01 2.3626138562e-05
8.5933121614e-01 6.6706759294e-01 7.7748347109e-05
4.5508021470e-01 5.5504343997e-01 9.0922423935e-01
9.6503905115e-01 6.0067395351e-01 1.8059836834e+00
4.1691813217e-01 8.3595966781e-01 8.4788842077e-05
8.7863604776e-01 6.5622133515e-01 8.8018375101e-01
6.0457571018e-02 9.1882684858e-01 2.4964353833e-01
5.3300468909e-01 1.3795452622e-01 7.3671120745e-05
4.4913811171e-01 7.9171007018e-02 1.5936606109e-01
5.5573658874e-01 5.3278980531e-02 1.2127729609e+00
6.4710586302e-01 1.9708981134e-01 1.5594749931e+00
5.0342977707e-01 1.7479896702e-01 6.9067623706e-05
5.6785395890e-01 5.1244227037e-01 1.0781866237e+00
3.1852264694e-01 9.1278471515e-01 7.3487152251e-01
3.9793005726e-01 5.5765599969e-01 9.5185104756e-06
6.2305044630e-01 2.4932231629e-01 7.8043357004e-01
1.5117129736e-01 2.2535247595e-01 8.8532128109e-05
3.7054744972e-01 5.4070695723e-01 3.8031635099e-07
3.1220481506e-01 1.1859984548e-01 6.6334796231e-01
6.6719116738e-01 2.1186847928e-01 1.6191613193e-05
4.0611610998e-01 7.6803575159e-01 2.4477658887e-05
2.2846938526e-01 9.4184344995e-02 4.9393227934e-01
3.1295126359e-01 3.2328210748e-01 4.3605651556e-01
2.4762762789e-01 8.2919523551e-01 1.2926773648e+00
7.9417541501e-01 4.8905469114e-02 9.1167131299e-01
2.7450044537e-01 8.2496860495e-01 8.4467144850e-01
7.2537527572e-01 2.4050295191e-01 1.1176358886e-06
2.9229819956e-01 8.3504317150e-01 6.5544721296e-01
9.8851796796e-01 6.5496693706e-01 2.4692669178e-05
7.3121052451e-01 5.3452519316e-01 5.6381004186e-05
1.7087040760e-01 5.5999462652e-01 1.1248055901e+00
1.0285987773e-01 6.8432253896e-01 1.4434856701e+00
1.6144472182e-01 6.6624163292e-01 7.4087695297e-01
4.8658299257e-01 2.4872158631e-02 1.5909172240e+00
4.6304693244e-01 5.8021114228e-01 3.9174100734e-05
8.4659529007e-01 4.3292159438e-01 7.0027891740e-01
9.5267491487e-01 1.1450471934e-01 1.2820396791e-05
6.9218313288e-01 6.2301813554e-01 8.8874116606e-06
2.2314387427e-01 1.5244628505e-01 2.6686569106e-01
1.5476419846e-01 9.1962323924e-02 5.1415476387e-05
1.9104381783e-01 7.0367287212e-01 8.5093744908e-01
5.7626470579e-01 5.0463236837e-01 1.5186073936e+00
8.5472865227e-01 2.3951608434e-01 5.2041468719e-05
2.1784957989e-01 5.6030429453e-01 5.5980729669e-01
7.2271935273e-02 9.7829920038e-01 7.3177259483e-05
5.9565073402e-01 3.8432910423e-01 1.6167605915e-05
1.6345361580e-01 9.4197507314e-01 7.8890230351e-01
1.7766334628e-02 4.2357057897e-01 1.1176302096e+00
8.8608751764e-01 4.3515706738e-01 2.4736494439e-05
5.0043589122e-01 3.1103987321e-01 1.3031429077e+00
9.8639883852e-01 7.3106406122e-01 5.1646420867e-05
5.2899668004e-01 4.4921761844e-01 2.1470421211e-05
8.9143365142e-01 9.9414047322e-01 1.0691157823e+00
8.0724286977e-01 4.4350221502e-01 9.9900322194e-01
2.8229609511e-01 7.2996904344e-01 4.7929832784e-05
8.9497417533e-01 9.5210822908e-02 1.4686765133e+00
6.1437296365e-01 6.2482221472e-01 8.4187540488e-01
4.3389579736e-01 5.6821033974e-01 6.7929221659e-05
6.5418690393e-01 2.9593445245e-01 1.0437937265e+00
6.8044898962e-01 7.0195666624e-01 9.8566441732e-01
1.0385204753e-01 8.9995386013e-01 9.4546958514e-06
7.5670744810e-01 5.2418152945e-01 5.8446024031e-01
4.4750672848e-01 9.5365175004e-01 4.8127316256e-01
9.3702680924e-01 1.9089728744e-01 5.3985641057e-05
6.1878990208e-01 4.5569270248e-01 1.7412210742e+00
9.9212033570e-01 8.7596373766e-01 3.7234327548e-06
9.6666939304e-01 7.4501449919e-01 3.4506633871e-01
8.8040041973e-01 3.7528009578e-02 3.3607906032e-05
3.0117721698e-01 5.4635032833e-01 2.2770879312e-05
9.5654133118e-01 1.6190792495e-01 6.4365154029e-05
6.7803235706e-01 6.0414447858e-01 4.3916609734e-01
8.4573656125e-01 9.1754615660e-01 1.6920509661e-05
3.4948155623e-02 5.7758080926e-01 3.9627235099e-05
4.6752408875e-01 6.1123855957e-01 4.0789604815e-06
2.7174116518e-01 5.6253645072e-01 1.1016662946e+00
2.8867361106e-01 8.1562882309e-01 1.0621352760e+00
4.2158227506e-01 2.7147579404e-01 4.6199107610e-06
3.5458369709e-01 5.9548988158e-01 1.2705685098e+00
5.1762877939e-01 3.8247462546e-01 2.2577768922e-05
8.9301594791e-01 6.9923231719e-01 1.9680981828e-05
1.1586388935e-01 1.1595846728e-01 5.0582515574e-05
1.2263592119e-01 7.3908738291e-01 9.6513643740e-01
4.6801338283e-02 2.8958193072e-01 2.2182692598e-05
3.4818605203e-01 8.3750872018e-01 1.1168847792e+00
9.1205811205e-01 4.1278822051e-01 2.0770033044e-05
3.7278769177e-01 5.5101434359e-01 6.3254139820e-05
8.9812616436e-01 5.8409949312e-01 6.5558317251e-01
4.2629516200e-02 8.0572414073e-01 8.0507424227e-01
2.5687701842e-01 7.8040789957e-01 8.0727940891e-01
7.1263578286e-01 4.7758997977e-01 1.0887856777e+00
3.4298825596e-03 8.5766528534e-01 1.1019950129e-06
1.1962296038e-01 6.1353751519e-01 1.4574237172e-05
8.2473602912e-01 5.1639121269e-01 6.5759334302e-05
2.8913816209e-01 7.2092775991e-01 5.0089251879e-06
8.2675198897e-01 7.1563168661e-01 1.6665656682e+00
4.3026020916e-01 6.0201188119e-01 3.6606853292e-05
9.6098974899e-01 5.9689564808e-01 3.5263446780e-01
3.2459746058e-01 5.7048145893e-01 4.9433257013e-06
3.7148616074e-01 2.4670965932e-01 7.6257320586e-05
5.1555363890e-01 1.7932032645e-01 1.1248864731e+00
6.3225383372e-01 2.4857076309e-01 1.4861971826e-05
7.9732889459e-01 4.1409831885e-02 1.0534463212e+00
3.0723466369e-01 3.4951706628e-01 1.5983847551e+00
6.9489335160e-01 6.7935016748e-01 9.7045387120e-01
8.7725322530e-02 3.6650481927e-01 1.3377019353e+00
9.1191034845e-01 3.7092956654e-01 6.9140053120e-01
8.1990794830e-01 2.0730579903e-01 3.5396902174e-05
1.7674305367e-01 4.4313157688e-01 1.3213198463e-05
1.9271310377e-01 3.5303378494e-01 6.1034825553e-01
9.7504480230e-01 9.0684419640e-02 3.7106265682e-05
4.6761585889e-01 9.9036947776e-01 4.4493225357e-05
9.9167173207e-01 2.4795131580e-01 1.6069717659e+00
8.8766344637e-01 9.1130342483e-01 1.0135835425e+00
4.5363845830e-01 9.6145621775e-01 1.5238285626e+00
9.3997592660e-02 9.7986760795e-02 1.7939008199e+00
4.6183741715e-02 8.3521270628e-01 3.6613346542e-01
4.1288959436e-01 1.1150273169e-01 2.4276066702e-05
3.9845188855e-01 3.2299077088e-01 1.4301113058e+00
5.4673383778e-01 8.6613775721e-02 2.9522692006e-01
9.5165542898e-01 6.2461670838e-01 7.3410236667e-01
2.8254328216e-01 1.9427716254e-02 9.8778384351e-01
3.5406822335e-01 9.6017482899e-01 1.2721521922e+00
5.3095271145e-01 1.8129161503e-01 3.3131259036e-05
7.7066325162e-01 1.7633406245e-01 6.8273592869e-01
9.9993392714e-01 9.8269352587e-01 1.2594460717e+00
1.3658145373e-01 5.9031949269e-01 2.6853270674e-06
8.6107612662e-01 6.5074130873e-01 5.7739943705e-01
8.4894850923e-01 8.2625314037e-01 7.0910319135e-05
1.3393119827e-02 1.2899031565e-01 1.8011133819e-05
8.7086936821e-01 4.7687678484e-01 1.5294909958e+00
2.7554539647e-01 9.9303166658e-01 7.1718120573e-05
3.3822203795e-01 9.0491711853e-01 8.9417123141e-01
2.8414046729e-02 2.4152221471e-01 1.2425204429e+00
1.2038044819e-02 7.9472648689e-01 8.8882449454e-01
5.0270268557e-01 6.5371447116e-01 2.6363391225e-05
7.0342439760e-01 3.0479391634e-01 1.3506360199e+00
1.3704776406e-01 5.9339096862e-01 5.1028438678e-05
4.1461306929e-01 4.4754641605e-01 2.5819383414e-05
6.8901236676e-04 1.3092977657e-01 1.5948889654e+00
1.7267660265e-01 7.0636588916e-01 4.2863520358e-06
7.1152655465e-01 4.7537639201e-01 8.5233560123e-01
1.1822754447e-01 3.8981323686e-01 4.3053561675e-01
4.2442767160e-01 1.4374011438e-01 3.3658171418e-05
3.0541273831e-01 8.1955939282e-01 9.0452018477e-06
8.0156929251e-01 9.3187132105e-01 1.3682374544e+00
5.8375959436e-01 7.0374010312e-01 6.9784703246e-01
5.9762624466e-01 8.4882224717e-02 8.6441947389e-07
8.4014403137e-01 4.9949721779e-01 1.0623995276e+00
6.6233778420e-01 4.5163677773e-01 2.7891228188e-01
2.2593607995e-01 6.6098662449e-01 3.0365276309e-01
3.2102549521e-01 2.7895715116e-01 5.7417315434e-05
8.6113140803e-01 9.6173443079e-01 1.2676908404e+00
6.1758418887e-01 6.3747730524e-01 1.0299201141e-05
1.5621799288e-01 1.0164828136e-01 9.2469348755e-01
1.5946971653e-01 8.7313437514e-01 1.0932452909e+00
8.8650580355e-01 9.2616826453e-01 4.8060157334e-01
